n_sentences,n_tokens,sentence_length,n_sentences_r,n_words_r,n_chars_r,syllables,polysyllables,words_per_sentence,syllables_per_word,chars_per_word,polysyllable_rate,flesch_reading_ease,fk_grade_level,gunning_fog,smog_index,ari,coleman_liau,tokens,types,ttr,rttr,cttr,herdan_c,maas_a2,yules_k,mtld,hapax_ratio,dis_legomena_ratio,avg_word_len,token_count,sentence_count,pos_prop_NOUN,pos_prop_PROPN,pos_prop_PRON,pos_prop_VERB,pos_prop_AUX,pos_prop_ADJ,pos_prop_ADV,pos_prop_ADP,pos_prop_DET,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_INTJ,pos_prop_SYM,pos_prop_X,pos_prop_PUNCT,content_vs_function_ratio,pronoun_ratio,verbs_per_sentence,pos_entropy,avg_tree_depth,max_tree_depth,std_tree_depth,avg_dep_distance,root_children_mean,token_count_ner,entity_count,entity_density,unique_entity_types,entity_label_entropy,avg_entity_length_tokens,ent_count_PERSON,ent_count_ORG,ent_count_GPE,ent_count_LOC,ent_count_NORP,ent_count_FAC,ent_count_EVENT,ent_count_WORK_OF_ART,ent_count_LAW,ent_count_LANGUAGE,ent_count_PRODUCT,ent_count_DATE,ent_count_TIME,ent_count_PERCENT,ent_count_MONEY,ent_count_QUANTITY,ent_count_ORDINAL,ent_count_CARDINAL,vader_compound,vader_pos,vader_neu,vader_neg,tb_polarity,tb_subjectivity,disc_token_count,total_connectives,connective_density_per_100w,unique_connectives,connective_entropy,count_temporal,count_comparison,count_cause,count_expansion,density_temporal,density_comparison,density_cause,density_expansion,enumeration_count,avg_connective_position,unique_entities,avg_entities_per_sent,entity_continuity,entity_introductions,role_transitions,grid_density,cosine_sim,q_norm,r_norm,norm_gap,avg_logprob,ppl,proportion_top10,proportion_top100,proportion_top1000,proportion_over1000,mean_rank,median_rank,rank_entropy,n_pred_tokens,nli_mean_entail,nli_mean_contra,nli_max_contra,nli_frac_entail_gt50,nli_frac_contra_gt50,nli_pairs_evaluated,nli_r_to_q_entail,nli_q_to_r_entail,nli_r_to_q_contra,nli_q_to_r_contra,n_sentences_resp,ll_orig,mean_ll_pert,std_ll_pert,curvature_z,n_perturb_used,user_id,file_id,rating
9,669,433,3,382,2053,604,39,127.3333,1.5812,5.3743,0.1021,-56.1738,52.7276,55.0171,23.7267,67.5498,15.5687,433,195,0.4503464203233256,9.371101960978148,6.626369743798202,0.8685928786284052,0.0216459888829414,104.43279339054558,105.99754896666337,0.5692307692307692,0.22564102564102564,5.07852193995381,669,9,0.27204783258594917,0.20926756352765322,0.005979073243647235,0.04783258594917788,0.0014947683109118087,0.043348281016442454,0.0029895366218236174,0.017937219730941704,0.01046337817638266,0.016442451420029897,0.0014947683109118087,0.0029895366218236174,0.11509715994020926,0.0,0.03736920777279522,0.0,0.21524663677130046,10.131578947368421,0.005979073243647235,3.6666666666666665,2.795081165043148,7.0,11.0,2.8284271247461903,3.3008313657655126,3.5555555555555554,669,104,0.1554559043348281,7,1.9480406194710587,1.4903846153846154,18.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,52.0,0.9851,0.102,0.875,0.023,0.03419354838709676,0.5206451612903225,433,4,0.9237875288683602,3,0.8112781244562475,0,1,0,3,0.0,0.23094688221709006,0.0,0.6928406466512702,0,0.0535,124,36.22222222222222,0.47580645161290325,0.5241935483870968,0.15841584158415842,0.2921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,2,4.0
41,510,357,40,345,1876,575,49,8.625,1.6667,5.4377,0.142,57.0806,7.4404,9.1312,9.452,8.494,12.7417,357,223,0.6246498599439776,11.802411565756678,8.345565252501085,0.9199412787866004,0.013620673705948688,55.23778138706463,186.78264233188034,0.695067264573991,0.19730941704035873,5.347338935574229,510,41,0.3215686274509804,0.06862745098039216,0.00980392156862745,0.09411764705882353,0.00392156862745098,0.0803921568627451,0.00784313725490196,0.054901960784313725,0.023529411764705882,0.013725490196078431,0.00392156862745098,0.0058823529411764705,0.041176470588235294,0.00196078431372549,0.011764705882352941,0.0,0.2568627450980392,4.9491525423728815,0.00980392156862745,1.2195121951219512,2.859707121314689,4.2682926829268295,8.0,1.3972863987709758,2.6946492313385075,3.268292682926829,510,21,0.041176470588235294,9,2.9104404952055973,2.0952380952380953,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.9871,0.129,0.832,0.039,2.220446049250313e-18,0.518888888888889,357,7,1.9607843137254903,2,0.591672778579442,0,1,0,6,0.0,0.2801120448179272,0.0,1.680672268907563,0,0.1308,130,4.975609756097561,0.34615384615384615,0.6538461538461539,0.3108108108108108,0.03827392120075047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,2,5.0
3,642,371,1,297,1595,454,22,297.0,1.5286,5.3704,0.0741,-223.9412,118.2777,121.763,29.9243,152.3644,15.6781,371,159,0.42857142857142855,8.254868693253524,5.837073630804102,0.8567834817978182,0.024207509595955606,147.63042988644372,52.4899923017706,0.6352201257861635,0.13836477987421383,4.611859838274933,642,3,0.24143302180685358,0.13862928348909656,0.004672897196261682,0.045171339563862926,0.004672897196261682,0.037383177570093455,0.004672897196261682,0.010903426791277258,0.003115264797507788,0.004672897196261682,0.004672897196261682,0.0,0.11059190031152648,0.0,0.010903426791277258,0.0,0.37850467289719625,14.285714285714286,0.004672897196261682,10.666666666666666,2.5001070613541545,9.333333333333334,11.0,1.247219128924647,10.598251018970863,4.666666666666667,642,84,0.1308411214953271,7,1.5175967306053733,1.2619047619047619,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,56.0,0.9726,0.083,0.897,0.021,-0.008533333333333332,0.4522,371,5,1.3477088948787062,4,1.5219280948830343,0,2,1,2,0.0,0.5390835579514824,0.2695417789757412,0.5390835579514824,0,0.3827,99,82.33333333333333,0.3939393939393939,0.6060606060606061,0.02702702702702703,0.8316498316498316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,2,2.0
2,26,24,2,24,107,38,3,12.0,1.5833,4.4583,0.125,60.705,7.7733,9.8,10.1258,5.5687,7.9483,24,22,0.9166666666666666,4.4907311951024935,3.1754264805429417,0.9726211758407807,0.008614965516874752,104.16666666666666,80.63999999999997,0.9545454545454546,0.0,4.458333333333333,26,2,0.23076923076923078,0.0,0.11538461538461539,0.19230769230769232,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.11538461538461539,3.0,3.0129665265525416,5.0,6.0,1.0,2.5999999999999996,3.5,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382,0.098,0.902,0.0,0.0,0.5,24,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,8,4.5,0.125,0.875,0.0,0.5625,0.7895948886871338,1.0,1.0,0.0,-3.725485324859619,41.491364649902714,0.038461538461538464,0.34615384615384615,0.9230769230769231,0.07692307692307693,333.0,182.0,5.617920812505942,26.0,0.001656644744798541,0.014769408851861954,0.02750816009938717,0.0,0.0,2.0,0.04519713297486305,0.9913657903671265,0.03057735413312912,0.0016742838779464364,2.0,-3.725485324859619,-5.0073161125183105,0.5923783680763871,2.1638716656423935,6,59,2,4.0
8,462,365,7,294,1414,432,29,42.0,1.4694,4.8095,0.0986,39.8948,18.1288,20.7456,14.7568,22.2229,11.7752,365,146,0.4,7.64198926981712,5.403702434442518,0.8446937841524019,0.026323545400886373,217.07637455432538,39.705440673265954,0.636986301369863,0.1643835616438356,4.1945205479452055,462,8,0.19696969696969696,0.22510822510822512,0.008658008658008658,0.07792207792207792,0.004329004329004329,0.032467532467532464,0.0021645021645021645,0.010822510822510822,0.008658008658008658,0.021645021645021644,0.004329004329004329,0.010822510822510822,0.16233766233766234,0.0,0.030303030303030304,0.03896103896103896,0.1645021645021645,7.71875,0.008658008658008658,4.75,3.049628315046167,5.25,13.0,2.9895651857753496,3.3993946413064062,5.25,462,108,0.23376623376623376,5,1.57616329660403,1.3333333333333333,21.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,65.0,0.7579,0.061,0.897,0.042,0.04322916666666668,0.5026041666666666,365,4,1.095890410958904,2,0.8112781244562475,0,1,0,3,0.0,0.273972602739726,0.0,0.821917808219178,0,0.1423,98,24.875,0.3469387755102041,0.6530612244897959,0.19801980198019803,0.2538265306122449,0.5730578899383545,1.0,0.9999999403953552,5.960464477539063e-08,-3.059699058532715,21.321139781357363,0.020872865275142316,0.3510436432637571,0.7210626185958254,0.27893738140417457,1327.7001897533207,255.0,3.667681755052713,527.0,0.011278252117335796,0.5718905329704285,0.992661714553833,0.0,0.5833333333333334,12.0,0.12849891185760498,0.02336270362138748,0.3885945975780487,0.030404862016439438,7.0,-3.031251907348633,-3.4873215357462564,0.14307175389054244,3.1876983689565836,6,60,2,4.0
31,1646,1139,10,1020,5525,1609,121,102.0,1.5775,5.4167,0.1186,-30.1474,42.8039,45.5451,23.0009,55.0825,15.7598,1139,353,0.3099209833187006,10.45954621919619,7.3960160597277405,0.8335530607260185,0.023650065820495194,75.95652887758698,119.00911664077738,0.45325779036827196,0.23229461756373937,5.06233538191396,1646,31,0.26306196840826246,0.18469015795868773,0.010328068043742407,0.07715674362089915,0.0036452004860267314,0.05407047387606318,0.004860267314702308,0.03523693803159174,0.014580801944106925,0.010935601458080195,0.0036452004860267314,0.0018226002430133657,0.0905224787363305,0.0,0.011543134872417983,0.002430133657351154,0.23147023086269744,7.28030303030303,0.010328068043742407,4.290322580645161,2.8787752844619785,6.258064516129032,11.0,2.4358576940197243,3.7830363587362905,5.645161290322581,1646,210,0.1275820170109356,14,2.1163077283576954,1.4476190476190476,21.0,35.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,7.0,16.0,2.0,1.0,0.0,1.0,0.0,118.0,0.9973,0.102,0.863,0.035,0.037973737373737375,0.45823838383838394,1139,14,1.2291483757682178,4,1.2870540281143987,2,3,0,9,0.17559262510974538,0.2633889376646181,0.0,0.7901668129938542,0,0.4528,200,24.322580645161292,0.615,0.385,0.2870036101083033,0.12161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,2,5.0
15,652,406,13,350,1908,551,36,26.9231,1.5743,5.4514,0.1029,46.3235,13.4866,14.8835,12.6357,17.7078,15.155,406,205,0.5049261083743842,10.173979173202035,7.194089665021863,0.8862299364846813,0.018941620729285007,76.80361086170497,109.11939602260817,0.6390243902439025,0.15609756097560976,4.967980295566503,652,15,0.19325153374233128,0.20398773006134968,0.007668711656441718,0.0598159509202454,0.003067484662576687,0.03067484662576687,0.007668711656441718,0.01687116564417178,0.007668711656441718,0.02147239263803681,0.0015337423312883436,0.003067484662576687,0.10276073619631902,0.0,0.012269938650306749,0.0015337423312883436,0.3266871165644172,8.075,0.007668711656441718,2.7333333333333334,2.7257744031007487,4.333333333333333,11.0,2.521022720158538,2.878165263140141,4.466666666666667,652,58,0.08895705521472393,7,1.6955457276889174,1.6896551724137931,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,38.0,0.9947,0.163,0.796,0.041,0.009523809523809521,0.4507936507936507,406,11,2.70935960591133,3,0.8658566174528953,1,1,0,9,0.24630541871921183,0.24630541871921183,0.0,2.2167487684729066,0,0.4007,131,17.6,0.366412213740458,0.6335877862595419,0.10526315789473684,0.13435114503816795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,2,4.0
43,877,584,42,523,2793,870,72,12.4524,1.6635,5.3403,0.1377,53.4654,8.8955,10.4876,10.6088,9.9492,13.2242,584,227,0.3886986301369863,9.393326835636875,6.64208510338041,0.8516537434578352,0.023288628338505087,81.62882341902795,80.92771497088043,0.4889867841409692,0.21585903083700442,4.940068493150685,877,43,0.2291904218928164,0.17787913340935005,0.0034207525655644243,0.052451539338654506,0.002280501710376283,0.06385404789053592,0.002280501710376283,0.053591790193842644,0.02508551881413911,0.02280501710376283,0.0011402508551881414,0.002280501710376283,0.06841505131128849,0.0,0.0034207525655644243,0.0,0.2919042189281642,4.752577319587629,0.0034207525655644243,1.1162790697674418,2.801273618556754,4.837209302325581,9.0,1.7511488927457395,3.3742727267826744,4.651162790697675,877,81,0.09236031927023945,8,2.4055814317758184,1.7160493827160495,10.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,1.0,0.0,31.0,0.9934,0.097,0.899,0.004,0.09496794871794874,0.5056730769230767,584,16,2.73972602739726,3,0.6685644431952683,1,0,1,14,0.17123287671232876,0.0,0.17123287671232876,2.3972602739726026,0,0.4866,147,8.372093023255815,0.5170068027210885,0.48299319727891155,0.20657276995305165,0.05695301376364499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,2,5.0
15,721,511,12,445,2394,709,60,37.0833,1.5933,5.3798,0.1348,34.4058,17.6729,20.2266,15.9032,22.4504,15.0349,511,232,0.45401174168297453,10.263075760728364,7.257090466242311,0.8733827097454624,0.020303044651720496,88.9242918034168,111.89300372988748,0.5991379310344828,0.1896551724137931,4.949119373776908,721,15,0.20804438280166435,0.23439667128987518,0.011095700416088766,0.08460471567267684,0.0013869625520110957,0.04299583911234397,0.004160887656033287,0.026352288488210817,0.005547850208044383,0.026352288488210817,0.004160887656033287,0.004160887656033287,0.10540915395284327,0.0,0.019417475728155338,0.0013869625520110957,0.22052704576976423,7.2631578947368425,0.011095700416088766,4.133333333333334,2.907161622092249,5.933333333333334,14.0,2.999259167787198,2.9025874835250667,3.6,721,111,0.1539528432732316,8,1.9060671983308883,1.5945945945945945,23.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,57.0,0.9855,0.097,0.862,0.04,0.02480392156862745,0.4337745098039215,511,8,1.5655577299412915,3,1.0612781244548048,1,1,0,6,0.19569471624266144,0.19569471624266144,0.0,1.1741682974559686,0,0.3094,146,21.8,0.4452054794520548,0.5547945205479452,0.20441988950276244,0.14931506849315068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,2,5.0
9,401,293,6,252,1391,402,29,42.0,1.5952,5.5198,0.1151,29.2479,19.6138,21.4032,15.6885,25.5685,15.9519,293,167,0.5699658703071673,9.756244171877666,6.898706412846431,0.90102786740884,0.017424141730137795,88.99346527041666,117.65676909019979,0.688622754491018,0.17365269461077845,5.037542662116041,401,9,0.22693266832917705,0.2518703241895262,0.004987531172069825,0.07231920199501247,0.0024937655860349127,0.04239401496259352,0.0024937655860349127,0.022443890274314215,0.0024937655860349127,0.022443890274314215,0.004987531172069825,0.0,0.12219451371571072,0.0,0.0199501246882793,0.0024937655860349127,0.19950124688279303,9.958333333333334,0.004987531172069825,3.3333333333333335,2.8095764584667857,5.555555555555555,9.0,2.454524670486058,3.7574456673238124,4.0,401,58,0.14463840399002495,7,2.2053452436595595,1.7413793103448276,13.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,23.0,0.9891,0.153,0.815,0.033,0.05777777777777779,0.49046783625730994,293,4,1.3651877133105803,3,1.499999999995672,0,1,1,2,0.0,0.3412969283276451,0.3412969283276451,0.6825938566552902,0,0.0898,105,21.555555555555557,0.3523809523809524,0.6476190476190476,0.16853932584269662,0.2052910052910053,0.6255415678024292,0.9999999403953552,0.9999999403953552,0.0,-3.890798807144165,48.94997249831398,0.03455723542116631,0.27429805615550756,0.6868250539956804,0.31317494600431967,1476.596112311015,368.0,4.885547390279811,463.0,0.059756748378276825,0.5197683572769165,0.9759994745254517,0.0,0.5,10.0,0.7960330247879028,0.01579195261001587,0.045517582446336746,0.07782281935214996,6.0,-3.890798807144165,-4.183608412742615,0.13563562071743357,2.1587956206614534,6,65,2,3.0
43,606,430,41,342,1790,526,37,8.3415,1.538,5.2339,0.1082,68.2526,5.8117,7.6641,8.556,7.3925,11.4269,430,198,0.4604651162790698,9.54840787897416,6.751743960757688,0.8721065883267131,0.021091349259873788,109.68090859924283,97.49596410369799,0.6363636363636364,0.15151515151515152,4.493023255813953,606,43,0.1551155115511551,0.24092409240924093,0.0033003300330033004,0.07260726072607261,0.0016501650165016502,0.037953795379537955,0.0016501650165016502,0.039603960396039604,0.01155115511551155,0.01485148514851485,0.0016501650165016502,0.0033003300330033004,0.1551155115511551,0.0,0.009900990099009901,0.0033003300330033004,0.24752475247524752,6.695652173913044,0.0033003300330033004,1.0465116279069768,2.8235593069075717,3.395348837209302,7.0,1.8694550242289667,2.3278071391338986,4.186046511627907,606,112,0.1848184818481848,7,1.6745651803586743,1.4821428571428572,20.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,70.0,0.872,0.053,0.913,0.034,0.04507246376811594,0.45130434782608697,430,9,2.0930232558139537,4,1.657742726499118,1,1,2,5,0.23255813953488372,0.23255813953488372,0.46511627906976744,1.1627906976744187,0,0.3883,135,5.627906976744186,0.32592592592592595,0.674074074074074,0.308411214953271,0.04168819982773471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,2,4.0
29,725,422,29,392,2242,674,65,13.5172,1.7194,5.7194,0.1658,47.6548,9.9705,12.0395,11.6818,12.2669,15.6402,422,232,0.5497630331753555,11.293583297460662,7.985769333529565,0.9010310311918879,0.016372023458492948,57.27634150176321,170.85337785048569,0.6724137931034483,0.15517241379310345,5.443127962085308,725,29,0.22206896551724137,0.20275862068965517,0.005517241379310344,0.041379310344827586,0.004137931034482759,0.04,0.004137931034482759,0.01793103448275862,0.006896551724137931,0.019310344827586208,0.005517241379310344,0.002758620689655172,0.05379310344827586,0.0,0.008275862068965517,0.004137931034482759,0.36137931034482756,8.222222222222221,0.005517241379310344,1.1379310344827587,2.6074952607927466,4.379310344827586,9.0,2.441223451093498,3.1215346230045156,5.275862068965517,725,64,0.08827586206896551,7,2.105203503199833,1.796875,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,32.0,0.9828,0.104,0.858,0.038,0.062307692307692314,0.4639743589743589,422,10,2.3696682464454977,3,1.1567796494427114,1,2,0,7,0.23696682464454977,0.47393364928909953,0.0,1.6587677725118484,0,0.2279,151,10.758620689655173,0.41721854304635764,0.5827814569536424,0.12422360248447205,0.07124914364010047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,2,4.0
19,607,434,9,408,2276,692,69,45.3333,1.6961,5.5784,0.1691,17.3334,22.1037,24.898,18.947,27.5111,16.3482,434,291,0.6705069124423964,13.968446997455992,9.877183594546002,0.9341810743055711,0.010837879637610565,29.518571216207608,292.76529670499997,0.7319587628865979,0.16838487972508592,5.361751152073733,607,19,0.2273476112026359,0.2586490939044481,0.009884678747940691,0.05601317957166392,0.0032948929159802307,0.057660626029654036,0.014827018121911038,0.029654036243822075,0.008237232289950576,0.011532125205930808,0.004942339373970346,0.004942339373970346,0.05271828665568369,0.0,0.016474464579901153,0.0016474464579901153,0.24217462932454695,8.477272727272727,0.009884678747940691,1.894736842105263,2.83341062975284,5.2105263157894735,9.0,1.9352396116684458,3.064327277314317,4.315789473684211,607,62,0.10214168039538715,9,2.529605929332846,2.0483870967741935,11.0,14.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,20.0,0.9866,0.116,0.842,0.041,0.06848039215686275,0.45823529411764713,434,6,1.3824884792626728,4,1.4591479170229167,0,3,1,2,0.0,0.6912442396313364,0.2304147465437788,0.4608294930875576,0,0.4505,211,15.842105263157896,0.24170616113744076,0.7582938388625592,0.2,0.07508106759790471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,2,4.0
28,868,569,16,493,2733,837,78,30.8125,1.6978,5.5436,0.1582,31.9291,16.4605,18.6536,15.7425,20.0867,15.8358,569,210,0.36906854130052724,8.803657971156689,6.225126250651899,0.8428764675250163,0.024767732321963682,116.69101590370676,76.66609126456785,0.580952380952381,0.13333333333333333,5.1335676625659055,868,28,0.2638248847926267,0.12442396313364056,0.016129032258064516,0.041474654377880185,0.009216589861751152,0.052995391705069124,0.00576036866359447,0.041474654377880185,0.010368663594470046,0.024193548387096774,0.004608294930875576,0.00576036866359447,0.1175115207373272,0.0,0.02534562211981567,0.001152073732718894,0.2557603686635945,4.371134020618556,0.016129032258064516,1.5714285714285714,2.9765634313152036,5.464285714285714,11.0,2.4419275591388114,3.3414548100360943,4.821428571428571,868,112,0.12903225806451613,5,1.9515582247750496,1.9732142857142858,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0,39.0,0.9882,0.12,0.848,0.032,0.17153381642512072,0.5057608695652174,569,14,2.460456942003515,7,1.4838317068389182,2,1,2,9,0.351493848857645,0.1757469244288225,0.351493848857645,1.5817223198594026,0,0.4621,112,12.535714285714286,0.4642857142857143,0.5357142857142857,0.13389121338912133,0.11192602040816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,2,4.0
9,400,281,4,263,1502,439,37,65.75,1.6692,5.711,0.1407,-1.1157,29.7491,31.9274,20.5037,38.3439,17.3306,281,169,0.6014234875444839,10.081694767995002,7.1288347363022035,0.9098219278088171,0.015993685654726437,49.1381821405504,159.06416557231924,0.6331360946745562,0.1893491124260355,5.473309608540926,400,9,0.2725,0.225,0.0075,0.0675,0.0025,0.0475,0.0075,0.0225,0.0075,0.0125,0.005,0.0,0.06,0.0,0.02,0.0025,0.24,10.782608695652174,0.0075,3.111111111111111,2.7596297310914735,4.111111111111111,12.0,3.177855476905576,2.9829249839666505,2.6666666666666665,400,56,0.14,9,2.627633570501394,1.4821428571428572,10.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,17.0,0.9552,0.113,0.829,0.058,-0.03529411764705883,0.42058823529411754,281,3,1.0676156583629894,2,0.9182958340516041,0,1,0,2,0.0,0.35587188612099646,0.0,0.7117437722419929,0,0.0972,114,22.444444444444443,0.37719298245614036,0.6228070175438597,0.19318181818181818,0.1968810916179337,0.6669576168060303,0.9999999403953552,1.0,5.960464477539063e-08,-3.7735440731048584,43.53407971571207,0.027896995708154508,0.315450643776824,0.6866952789699571,0.3133047210300429,1592.362660944206,390.5,4.720048230831899,466.0,0.04045972228050232,0.05471791699528694,0.24544766545295715,0.0,0.0,6.0,0.867796778678894,0.003777923760935664,0.019655684009194374,0.007758237421512604,4.0,-3.7735440731048584,-4.020300269126892,0.08767536138391333,2.814430006136347,6,70,2,3.0
10,519,381,3,326,1753,525,50,108.6667,1.6104,5.3773,0.1534,-39.704,45.7931,49.6016,26.4513,58.2304,15.5461,381,193,0.5065616797900262,9.887689527866208,6.991652315421408,0.8855574379528308,0.01925734907460665,89.417956613691,106.0077005730659,0.6580310880829016,0.15544041450777202,4.832020997375328,519,10,0.23314065510597304,0.21579961464354527,0.0019267822736030828,0.07129094412331406,0.0,0.057803468208092484,0.005780346820809248,0.02119460500963391,0.009633911368015413,0.01348747591522158,0.0019267822736030828,0.0038535645472061657,0.11175337186897881,0.0,0.02119460500963391,0.0019267822736030828,0.22928709055876687,11.222222222222221,0.0019267822736030828,3.7,2.827042722615098,5.7,8.0,1.8466185312619388,3.4309712511482644,5.1,519,86,0.16570327552986513,6,1.7282020599854364,1.441860465116279,16.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,49.0,0.9812,0.115,0.845,0.041,-0.045061728395061736,0.5660493827160493,381,6,1.574803149606299,3,1.2516291673834947,1,1,0,4,0.26246719160104987,0.26246719160104987,0.0,1.0498687664041995,0,0.4806,123,23.4,0.34959349593495936,0.6504065040650406,0.36936936936936937,0.1902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,2,5.0
